time,kinetic_energy,potential_energy,total_energy
58.1010,0.249504,0.250496,0.500000
58.1170,0.249488,0.250512,0.500000
58.1340,0.249475,0.250524,0.500000
58.1510,0.249468,0.250532,0.500000
58.1670,0.249465,0.250535,0.500000
58.1840,0.249467,0.250533,0.500000
58.2010,0.249474,0.250526,0.500000
58.2170,0.249485,0.250515,0.500000
58.2340,0.249501,0.250499,0.500000
58.2510,0.249522,0.250478,0.500000
58.2670,0.249545,0.250454,0.500000
58.2840,0.249574,0.250425,0.500000
58.3010,0.249607,0.250392,0.500000
58.3170,0.249642,0.250358,0.500000
58.3340,0.249681,0.250318,0.500000
58.3510,0.249724,0.250276,0.500000
58.3670,0.249766,0.250233,0.500000
58.3840,0.249813,0.250186,0.500000
58.4010,0.249862,0.250137,0.500000
58.4170,0.249909,0.250090,0.500000
58.4340,0.249960,0.250040,0.500000
58.4510,0.250011,0.249989,0.500000
58.4670,0.250059,0.249941,0.500000
58.4840,0.250109,0.249891,0.500000
58.5010,0.250158,0.249841,0.500000
58.5170,0.250203,0.249796,0.500000
58.5340,0.250249,0.249750,0.500000
58.5510,0.250293,0.249707,0.500000
58.5670,0.250331,0.249668,0.500000
58.5840,0.250369,0.249630,0.500000
58.6010,0.250404,0.249596,0.500000
58.6170,0.250433,0.249567,0.500000
58.6340,0.250460,0.249540,0.500000
58.6510,0.250482,0.249517,0.500000
58.6670,0.250499,0.249500,0.500000
58.6840,0.250513,0.249486,0.500000
58.7010,0.250522,0.249477,0.500000
58.7170,0.250526,0.249473,0.500000
58.7340,0.250526,0.249474,0.500000
58.7510,0.250521,0.249479,0.500000
58.7670,0.250511,0.249488,0.500000
58.7840,0.250497,0.249503,0.500000
58.8010,0.250478,0.249522,0.500000
58.8170,0.250456,0.249544,0.500000
58.8340,0.250428,0.249571,0.500000
58.8510,0.250397,0.249603,0.500000
58.8670,0.250364,0.249635,0.500000
58.8840,0.250326,0.249674,0.500000
58.9010,0.250285,0.249715,0.500000
58.9170,0.250244,0.249756,0.500000
58.9340,0.250198,0.249802,0.500000
58.9510,0.250151,0.249849,0.500000
58.9670,0.250105,0.249895,0.500000
58.9840,0.250055,0.249945,0.500000
59.0010,0.250005,0.249995,0.500000
59.0170,0.249957,0.250042,0.500000
59.0340,0.249907,0.250092,0.500000
59.0510,0.249858,0.250141,0.500000
59.0670,0.249814,0.250186,0.500000
59.0840,0.249768,0.250232,0.500000
59.1010,0.249724,0.250276,0.500000
59.1170,0.249685,0.250315,0.500000
59.1340,0.249647,0.250353,0.500000
59.1510,0.249612,0.250388,0.500000
59.1670,0.249582,0.250418,0.500000
59.1840,0.249554,0.250445,0.500000
59.2010,0.249531,0.250469,0.500000
59.2170,0.249512,0.250487,0.500000
59.2340,0.249497,0.250503,0.500000
59.2510,0.249487,0.250513,0.500000
59.2670,0.249481,0.250518,0.500000
59.2840,0.249480,0.250520,0.500000
59.3010,0.249484,0.250516,0.500000
59.3170,0.249492,0.250508,0.500000
59.3340,0.249504,0.250495,0.500000
59.3510,0.249522,0.250478,0.500000
59.3670,0.249542,0.250457,0.500000
59.3840,0.249568,0.250432,0.500000
59.4010,0.249598,0.250402,0.500000
59.4170,0.249629,0.250371,0.500000
59.4340,0.249666,0.250334,0.500000
59.4510,0.249705,0.250294,0.500000
59.4670,0.249745,0.250255,0.500000
59.4840,0.249789,0.250210,0.500000
59.5010,0.249836,0.250164,0.500000
59.5170,0.249881,0.250119,0.500000
59.5340,0.249930,0.250070,0.500000
59.5510,0.249979,0.250021,0.500000
59.5670,0.250026,0.249974,0.500000
59.5840,0.250075,0.249925,0.500000
59.6010,0.250124,0.249876,0.500000
59.6170,0.250168,0.249831,0.500000
59.6340,0.250214,0.249785,0.500000
59.6510,0.250258,0.249742,0.500000
59.6670,0.250297,0.249703,0.500000
59.6840,0.250336,0.249664,0.500000
59.7010,0.250372,0.249628,0.500000
59.7170,0.250402,0.249598,0.500000
59.7340,0.250431,0.249569,0.500000
59.7510,0.250455,0.249544,0.500000
59.7670,0.250475,0.249525,0.500000
59.7840,0.250491,0.249509,0.500000
59.8010,0.250503,0.249497,0.500000
59.8170,0.250510,0.249490,0.500000
59.8340,0.250512,0.249488,0.500000
59.8510,0.250510,0.249490,0.500000
59.8670,0.250504,0.249496,0.500000
59.8840,0.250493,0.249507,0.500000
59.9010,0.250477,0.249523,0.500000
59.9170,0.250458,0.249542,0.500000
59.9340,0.250434,0.249566,0.500000
59.9510,0.250406,0.249594,0.500000
59.9670,0.250376,0.249624,0.500000
59.9840,0.250341,0.249659,0.500000
